gmap_id,name,address,estado,ciudad,latitude,longitude,avg_rating,recommendations,rec_name,rec_address,rec_estado,rec_ciudad,rec_latitude,rec_longitude,rec_avg_rating
0x89c6b77f463fd1dd:0x352c0b458d455d3c,Sorrento's Pizza,"Sorrento's Pizza, 1624 W Olney Ave, Philadelphia, PA 19141",PA,Philadelphia,40.038781,-75.149469,3.6,0x89c6b77f463fd1dd:0x352c0b458d455d3c,Sorrento's Pizza,"Sorrento's Pizza, 1624 W Olney Ave, Philadelphia, PA 19141",PA,Philadelphia,40.038781,-75.149469,3.6
0x89c6b7bc65982623:0xe170ea831f703f16,El Placer Restaurant,"El Placer Restaurant, 144 Wyoming Ave, Philadelphia, PA 19140",PA,Philadelphia,40.0216577,-75.1262924,4.2,0x89c6b7bc65982623:0xe170ea831f703f16,El Placer Restaurant,"El Placer Restaurant, 144 Wyoming Ave, Philadelphia, PA 19140",PA,Philadelphia,40.0216577,-75.1262924,4.2
0x89c6c8b01c555553:0xa786c153c64c9344,Rocco's Italian Sausage & Cheese Steaks,"Rocco's Italian Sausage & Cheese Steaks, 1491 S Delaware Ave, Philadelphia, PA 19148",PA,Philadelphia,39.9256572,-75.1427373,4.8,0x89c6c8b01c555553:0xa786c153c64c9344,Rocco's Italian Sausage & Cheese Steaks,"Rocco's Italian Sausage & Cheese Steaks, 1491 S Delaware Ave, Philadelphia, PA 19148",PA,Philadelphia,39.9256572,-75.1427373,4.8
0x89c6b483688938cd:0xf3fd9cf0443bdb5d,Linden Italian Market,"Linden Italian Market, 4011 Linden Ave, Philadelphia, PA 19114",PA,Philadelphia,40.0545478,-75.004327,4.5,0x89c6b483688938cd:0xf3fd9cf0443bdb5d,Linden Italian Market,"Linden Italian Market, 4011 Linden Ave, Philadelphia, PA 19114",PA,Philadelphia,40.0545478,-75.004327,4.5
0x89c6c7b79f36aa27:0x8278c7cedfe52bf6,Trio BYOB & Trio2Go,"Trio BYOB & Trio2Go, 2601 Pennsylvania Ave, Philadelphia, PA 19130",PA,Philadelphia,39.9687674,-75.1807615,4.1,0x89c6c7b79f36aa27:0x8278c7cedfe52bf6,Trio BYOB & Trio2Go,"Trio BYOB & Trio2Go, 2601 Pennsylvania Ave, Philadelphia, PA 19130",PA,Philadelphia,39.9687674,-75.1807615,4.1
0x89c6c5ec2c62bc7b:0x3a2933907b662554,1100 Social,"1100 Social, 1100 Pattison Ave, Philadelphia, PA 19148",PA,Philadelphia,39.9041562,-75.1691273,4.1,0x89c6c5ec2c62bc7b:0x3a2933907b662554,1100 Social,"1100 Social, 1100 Pattison Ave, Philadelphia, PA 19148",PA,Philadelphia,39.9041562,-75.1691273,4.1
0x89c6b87042ce5593:0xd20774a05f829d06,Cranky Joe's Sports Bar,"Cranky Joe's Sports Bar, 3501 Indian Queen Ln, Philadelphia, PA 19129",PA,Philadelphia,40.0108891,-75.18820219999999,4.4,0x89c6b87042ce5593:0xd20774a05f829d06,Cranky Joe's Sports Bar,"Cranky Joe's Sports Bar, 3501 Indian Queen Ln, Philadelphia, PA 19129",PA,Philadelphia,40.0108891,-75.18820219999999,4.4
0x89c6c95bd2d7db55:0x4b1698760c5bbb58,BP,"BP, 1850C S Christopher Columbus Blvd, Philadelphia, PA 19148",PA,Philadelphia,39.9237366,-75.14385469999999,3.7,0x89c6c95bd2d7db55:0x4b1698760c5bbb58,BP,"BP, 1850C S Christopher Columbus Blvd, Philadelphia, PA 19148",PA,Philadelphia,39.9237366,-75.14385469999999,3.7
0x89c6c621246618bf:0xd448162473e1be4c,Supper,"Supper, 928 South St, Philadelphia, PA 19147",PA,Philadelphia,39.942549,-75.157978,4.1,0x89c6c621246618bf:0xd448162473e1be4c,Supper,"Supper, 928 South St, Philadelphia, PA 19147",PA,Philadelphia,39.942549,-75.157978,4.1
0x89c6c7c8ff45ee4d:0x5b8c6e83014c4c70,Rembrandt's Restaurant & Bar,"Rembrandt's Restaurant & Bar, 741 N 23rd St, Philadelphia, PA 19130",PA,Philadelphia,39.9685587,-75.1749153,4.1,0x89c6c7c8ff45ee4d:0x5b8c6e83014c4c70,Rembrandt's Restaurant & Bar,"Rembrandt's Restaurant & Bar, 741 N 23rd St, Philadelphia, PA 19130",PA,Philadelphia,39.9685587,-75.1749153,4.1
0x89c6c7b84abe6e37:0x6729fd3c688b8377,North Star Bar,"North Star Bar, 2639 Poplar St, Philadelphia, PA 19130",PA,Philadelphia,39.9729802,-75.180601,3.8,0x89c6c7b84abe6e37:0x6729fd3c688b8377,North Star Bar,"North Star Bar, 2639 Poplar St, Philadelphia, PA 19130",PA,Philadelphia,39.9729802,-75.180601,3.8
0x89c6c625683ae3c7:0xcb1851fec77142,Blue Duck on Broad,"Blue Duck on Broad, 220 S Broad St, Philadelphia, PA 19102",PA,Philadelphia,39.9485986,-75.1646999,4.1,0x89c6c625683ae3c7:0xcb1851fec77142,Blue Duck on Broad,"Blue Duck on Broad, 220 S Broad St, Philadelphia, PA 19102",PA,Philadelphia,39.9485986,-75.1646999,4.1
0x89c6b37a739b97e3:0x5dbb2a1907a0c52c,Dunkin',"Dunkin', 3320 Grant Ave Unit 18B, Philadelphia, PA 19114",PA,Philadelphia,40.067929,-75.0066897,4.0,0x89c6b37a739b97e3:0x5dbb2a1907a0c52c,Dunkin',"Dunkin', 3320 Grant Ave Unit 18B, Philadelphia, PA 19114",PA,Philadelphia,40.067929,-75.0066897,4.0
0x89c6c41fa11e2105:0xd7f5676bc5dfd4de,Samba Pizza,"Samba Pizza, 6200 Elmwood Ave, Philadelphia, PA 19142",PA,Philadelphia,39.9247771,-75.22628399999999,3.6,0x89c6c41fa11e2105:0xd7f5676bc5dfd4de,Samba Pizza,"Samba Pizza, 6200 Elmwood Ave, Philadelphia, PA 19142",PA,Philadelphia,39.9247771,-75.22628399999999,3.6
0x89c6c66caf5beedf:0x1b3827e310e85df8,Mattei Family Pizza,"Mattei Family Pizza, 1260 Point Breeze Ave, Philadelphia, PA 19146",PA,Philadelphia,39.9357007,-75.17865809999999,4.7,0x89c6c66caf5beedf:0x1b3827e310e85df8,Mattei Family Pizza,"Mattei Family Pizza, 1260 Point Breeze Ave, Philadelphia, PA 19146",PA,Philadelphia,39.9357007,-75.17865809999999,4.7
0x89c6c5e7ca489be3:0x1b94d4ac7d63608f,Celebre's Pizzeria,"Celebre's Pizzeria, 1536 Packer Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9113159,-75.1753524,4.4,0x89c6c5e7ca489be3:0x1b94d4ac7d63608f,Celebre's Pizzeria,"Celebre's Pizzeria, 1536 Packer Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9113159,-75.1753524,4.4
0x89c6c653d41db785:0xc92da270354b817e,Rana Halal Cuisine,"Rana Halal Cuisine, 3513 Lancaster Ave, Philadelphia, PA 19104",PA,Philadelphia,39.9583165,-75.1928633,3.9,0x89c6c653d41db785:0xc92da270354b817e,Rana Halal Cuisine,"Rana Halal Cuisine, 3513 Lancaster Ave, Philadelphia, PA 19104",PA,Philadelphia,39.9583165,-75.1928633,3.9
0x89c6b287007546d1:0x8f4969bcb842e9a,Domenic's Pizza,"Domenic's Pizza, 14258 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.1327576,-75.0119661,4.2,0x89c6b287007546d1:0x8f4969bcb842e9a,Domenic's Pizza,"Domenic's Pizza, 14258 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.1327576,-75.0119661,4.2
0x89c6b84654b406a7:0x52e96b2af58cd570,Rose Petals Cafe,"Rose Petals Cafe, 322 W Chelten Ave, Philadelphia, PA 19144",PA,Philadelphia,40.0296405,-75.1808491,4.2,0x89c6b84654b406a7:0x52e96b2af58cd570,Rose Petals Cafe,"Rose Petals Cafe, 322 W Chelten Ave, Philadelphia, PA 19144",PA,Philadelphia,40.0296405,-75.1808491,4.2
0x89c6b7b807853561:0x92a1e7350f3f9c55,La Nueva Casa De Espana,"La Nueva Casa De Espana, 4210 Whitaker Ave, Philadelphia, PA 19124",PA,Philadelphia,40.013635,-75.11935299999999,3.9,0x89c6b7b807853561:0x92a1e7350f3f9c55,La Nueva Casa De Espana,"La Nueva Casa De Espana, 4210 Whitaker Ave, Philadelphia, PA 19124",PA,Philadelphia,40.013635,-75.11935299999999,3.9
0x89c6b7d19122cfc3:0x5e36c1a9db6e424,Classic Pizza,"Classic Pizza, 748 E Tioga St, Philadelphia, PA 19134",PA,Philadelphia,40.0012894,-75.1147082,4.1,0x89c6b7d19122cfc3:0x5e36c1a9db6e424,Classic Pizza,"Classic Pizza, 748 E Tioga St, Philadelphia, PA 19134",PA,Philadelphia,40.0012894,-75.1147082,4.1
0x89c6b6ecaff56369:0x4ab66b591bb97e4e,Little Caesars Pizza,"Little Caesars Pizza, 919 Levick St SUITE 927, Philadelphia, PA 19111",PA,Philadelphia,40.044807,-75.08643000000001,3.3,0x89c6b6ecaff56369:0x4ab66b591bb97e4e,Little Caesars Pizza,"Little Caesars Pizza, 919 Levick St SUITE 927, Philadelphia, PA 19111",PA,Philadelphia,40.044807,-75.08643000000001,3.3
0x89c14cd21758bf05:0x37bec9ce7e255371,Popeyes Louisiana Kitchen,"Popeyes Louisiana Kitchen, 1455 Franklin Mills Circle Fc-3, Philadelphia, PA 19154",PA,Philadelphia,40.0876473,-74.9610288,3.9,0x89c14cd21758bf05:0x37bec9ce7e255371,Popeyes Louisiana Kitchen,"Popeyes Louisiana Kitchen, 1455 Franklin Mills Circle Fc-3, Philadelphia, PA 19154",PA,Philadelphia,40.0876473,-74.9610288,3.9
0x89c6b7ba98c40583:0x3dabfd4de36752ce,Sabor hispano restaurant,"Sabor hispano restaurant, 4769 B St, Philadelphia, PA 19120",PA,Philadelphia,40.0225001,-75.119991,4.2,0x89c6b7ba98c40583:0x3dabfd4de36752ce,Sabor hispano restaurant,"Sabor hispano restaurant, 4769 B St, Philadelphia, PA 19120",PA,Philadelphia,40.0225001,-75.119991,4.2
0x89c6b64f9a88175f:0x6c00b4a0aa8dafee,Wawa,"Wawa, 4506-10 Castor Ave, Philadelphia, PA 19124",PA,Philadelphia,40.0189545,-75.0970683,3.8,0x89c6b64f9a88175f:0x6c00b4a0aa8dafee,Wawa,"Wawa, 4506-10 Castor Ave, Philadelphia, PA 19124",PA,Philadelphia,40.0189545,-75.0970683,3.8
0x89c6b7d9986ab011:0x61987a52654228d,Ming Moon House,"Ming Moon House, 435 E Allegheny Ave, Philadelphia, PA 19134",PA,Philadelphia,39.997808,-75.121794,4.0,0x89c6b7d9986ab011:0x61987a52654228d,Ming Moon House,"Ming Moon House, 435 E Allegheny Ave, Philadelphia, PA 19134",PA,Philadelphia,39.997808,-75.121794,4.0
0x89c6b743b563cf07:0x8919bff7d5c6f98a,Macho fritura,"Macho fritura, 4250 Whitaker Ave, Philadelphia, PA 19124",PA,Philadelphia,40.0147782,-75.1181655,4.7,0x89c6b743b563cf07:0x8919bff7d5c6f98a,Macho fritura,"Macho fritura, 4250 Whitaker Ave, Philadelphia, PA 19124",PA,Philadelphia,40.0147782,-75.1181655,4.7
0x89c6c6314271b8f7:0xa19793e15550b3e5,Hot Tamales,"Hot Tamales, 1805 John F Kennedy Blvd, Philadelphia, PA 19103",PA,Philadelphia,39.9544196,-75.1699529,3.8,0x89c6c6314271b8f7:0xa19793e15550b3e5,Hot Tamales,"Hot Tamales, 1805 John F Kennedy Blvd, Philadelphia, PA 19103",PA,Philadelphia,39.9544196,-75.1699529,3.8
0x89c6c7d57f34e0f1:0xdb392f1992f18db1,Wawa,"Wawa, 3300 Market St, Philadelphia, PA 19104",PA,Philadelphia,39.955552,-75.19104399999999,2.4,0x89c6c7d57f34e0f1:0xdb392f1992f18db1,Wawa,"Wawa, 3300 Market St, Philadelphia, PA 19104",PA,Philadelphia,39.955552,-75.19104399999999,2.4
0x89c6b265af06f897:0xb3351833b9d0e55a,Rita's Italian Ice & Frozen Custard,"Rita's Italian Ice & Frozen Custard, 161 Byberry Rd, Philadelphia, PA 19116",PA,Philadelphia,40.128971,-75.023623,4.3,0x89c6b265af06f897:0xb3351833b9d0e55a,Rita's Italian Ice & Frozen Custard,"Rita's Italian Ice & Frozen Custard, 161 Byberry Rd, Philadelphia, PA 19116",PA,Philadelphia,40.128971,-75.023623,4.3
0x89c6b287afdcf559:0xab68839dce1b3f6e,Station Pizza,"Station Pizza, 14102 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.131999,-75.01223,3.9,0x89c6b287afdcf559:0xab68839dce1b3f6e,Station Pizza,"Station Pizza, 14102 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.131999,-75.01223,3.9
0x89c6b265af0e9719:0xc38c893c712cb216,Illianos Pizza Restaurant,"Illianos Pizza Restaurant, 157 Byberry Rd, Philadelphia, PA 19116",PA,Philadelphia,40.1289466,-75.0237865,3.9,0x89c6b265af0e9719:0xc38c893c712cb216,Illianos Pizza Restaurant,"Illianos Pizza Restaurant, 157 Byberry Rd, Philadelphia, PA 19116",PA,Philadelphia,40.1289466,-75.0237865,3.9
0x89c6b30ad27c9909:0x367e6fdc836d7215,Kin Wha Garden,"Kin Wha Garden, 11720 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.1196668,-75.0181791,4.6,0x89c6b30ad27c9909:0x367e6fdc836d7215,Kin Wha Garden,"Kin Wha Garden, 11720 Bustleton Ave, Philadelphia, PA 19116",PA,Philadelphia,40.1196668,-75.0181791,4.6
0x89c6c62a5a5e119f:0x6c916240686a4467,Hi Kori,"Hi Kori, 1016 Race St, Philadelphia, PA 19107",PA,Philadelphia,39.9553869,-75.1566338,4.5,0x89c6c62a5a5e119f:0x6c916240686a4467,Hi Kori,"Hi Kori, 1016 Race St, Philadelphia, PA 19107",PA,Philadelphia,39.9553869,-75.1566338,4.5
0x89c6c98f50121f61:0x245acb3af830337,Freebyrd Chicken,"Freebyrd Chicken, 111 S Independence Mall E, Philadelphia, PA 19106",PA,Philadelphia,39.9497563,-75.14806229999999,4.4,0x89c6c98f50121f61:0x245acb3af830337,Freebyrd Chicken,"Freebyrd Chicken, 111 S Independence Mall E, Philadelphia, PA 19106",PA,Philadelphia,39.9497563,-75.14806229999999,4.4
0x89c6c646be8ae4d3:0x134e16947a5669c6,Jezabel’s Argentine Café & Catering,"Jezabel’s Argentine Café & Catering, 206-208 S 45th St, Philadelphia, PA 19104",PA,Philadelphia,39.954922,-75.2118705,4.3,0x89c6c646be8ae4d3:0x134e16947a5669c6,Jezabel’s Argentine Café & Catering,"Jezabel’s Argentine Café & Catering, 206-208 S 45th St, Philadelphia, PA 19104",PA,Philadelphia,39.954922,-75.2118705,4.3
0x89c6c62bd9697de7:0x6a76146fe3fa4c61,Hunger Burger,"Hunger Burger, 1136 Arch St #427, Philadelphia, PA 19107",PA,Philadelphia,39.9536767,-75.1597151,4.1,0x89c6c62bd9697de7:0x6a76146fe3fa4c61,Hunger Burger,"Hunger Burger, 1136 Arch St #427, Philadelphia, PA 19107",PA,Philadelphia,39.9536767,-75.1597151,4.1
0x89c6c60f8302f4c5:0x35503f7bbcdd4c67,Isabella Pizza,"Isabella Pizza, 1824 E Passyunk Ave, Philadelphia, PA 19148",PA,Philadelphia,39.927175,-75.16679599999999,3.3,0x89c6c60f8302f4c5:0x35503f7bbcdd4c67,Isabella Pizza,"Isabella Pizza, 1824 E Passyunk Ave, Philadelphia, PA 19148",PA,Philadelphia,39.927175,-75.16679599999999,3.3
0x89c6c5def90eb243:0x5d2a87b3ea6811f0,Asian Palace Restaurant,"Asian Palace Restaurant, 2001 W Oregon Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9183372,-75.18104919999999,4.2,0x89c6c5def90eb243:0x5d2a87b3ea6811f0,Asian Palace Restaurant,"Asian Palace Restaurant, 2001 W Oregon Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9183372,-75.18104919999999,4.2
0x89c6c5e54d340a43:0x5c94d7eb2fba55aa,PHOTAUBAY,"PHOTAUBAY, 2650 S 15th St, Philadelphia, PA 19145",PA,Philadelphia,39.9172614,-75.17315459999999,4.6,0x89c6c5e54d340a43:0x5c94d7eb2fba55aa,PHOTAUBAY,"PHOTAUBAY, 2650 S 15th St, Philadelphia, PA 19145",PA,Philadelphia,39.9172614,-75.17315459999999,4.6
0x89c6b65ffa21f1cb:0x2921b322eacf66e0,Zheng's China House,"Zheng's China House, 5317 Oxford Ave, Philadelphia, PA 19124",PA,Philadelphia,40.0289685,-75.0850378,4.0,0x89c6b65ffa21f1cb:0x2921b322eacf66e0,Zheng's China House,"Zheng's China House, 5317 Oxford Ave, Philadelphia, PA 19124",PA,Philadelphia,40.0289685,-75.0850378,4.0
0x89c6b46829b50bf7:0x35d9f95daa8d05d5,The Original Venice Pizza,"The Original Venice Pizza, 3613 Rhawn St, Philadelphia, PA 19136",PA,Philadelphia,40.042006,-75.02845099999999,3.7,0x89c6b46829b50bf7:0x35d9f95daa8d05d5,The Original Venice Pizza,"The Original Venice Pizza, 3613 Rhawn St, Philadelphia, PA 19136",PA,Philadelphia,40.042006,-75.02845099999999,3.7
0x89c6b3bceee5afcf:0xce0334f0edbfbbf,Wawa,"Wawa, 12004 Roosevelt Blvd, Philadelphia, PA 19116",PA,Philadelphia,40.106277,-75.00027,3.6,0x89c6b3bceee5afcf:0xce0334f0edbfbbf,Wawa,"Wawa, 12004 Roosevelt Blvd, Philadelphia, PA 19116",PA,Philadelphia,40.106277,-75.00027,3.6
0x89c6c609379d1535:0x3e4b99d273033c95,Hibachi 2 Go,"Hibachi 2 Go, 1414 Snyder Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9243098,-75.1703641,3.5,0x89c6c609379d1535:0x3e4b99d273033c95,Hibachi 2 Go,"Hibachi 2 Go, 1414 Snyder Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9243098,-75.1703641,3.5
0x89c6b4833966cb4f:0xbb522e415e715f23,Original Boston Style Pizza 2,"Original Boston Style Pizza 2, 9227 Frankford Ave, Philadelphia, PA 19114",PA,Philadelphia,40.055265,-75.0036855,3.7,0x89c6b4833966cb4f:0xbb522e415e715f23,Original Boston Style Pizza 2,"Original Boston Style Pizza 2, 9227 Frankford Ave, Philadelphia, PA 19114",PA,Philadelphia,40.055265,-75.0036855,3.7
0x89c6c9061bd15da9:0x6f9c61c7f3d1b96a,Chipotle Mexican Grill,"Chipotle Mexican Grill, 1851 S Christopher Columbus Blvd Ste 3, Philadelphia, PA 19148",PA,Philadelphia,39.923689,-75.14210659999999,3.7,0x89c6c9061bd15da9:0x6f9c61c7f3d1b96a,Chipotle Mexican Grill,"Chipotle Mexican Grill, 1851 S Christopher Columbus Blvd Ste 3, Philadelphia, PA 19148",PA,Philadelphia,39.923689,-75.14210659999999,3.7
0x89c6cf4c122b4681:0x34407a77cce3b07b,Wawa,"Wawa, 1602 S Delaware Ave, Philadelphia, PA 19148",PA,Philadelphia,39.9265411,-75.1453587,3.9,0x89c6cf4c122b4681:0x34407a77cce3b07b,Wawa,"Wawa, 1602 S Delaware Ave, Philadelphia, PA 19148",PA,Philadelphia,39.9265411,-75.1453587,3.9
0x89c6c9d218b8d10d:0xe5e3df67823b4696,Krakus Restaurant,"Krakus Restaurant, 3150 Richmond St, Philadelphia, PA 19134",PA,Philadelphia,39.9826828,-75.1024626,4.4,0x89c6c9d218b8d10d:0xe5e3df67823b4696,Krakus Restaurant,"Krakus Restaurant, 3150 Richmond St, Philadelphia, PA 19134",PA,Philadelphia,39.9826828,-75.1024626,4.4
0x89c6c83923cb308f:0x680e76c1f45ff106,Medusa Pizzeria,"Medusa Pizzeria, 2327 Gaul St, Philadelphia, PA 19125",PA,Philadelphia,39.9770677,-75.1240115,4.5,0x89c6c83923cb308f:0x680e76c1f45ff106,Medusa Pizzeria,"Medusa Pizzeria, 2327 Gaul St, Philadelphia, PA 19125",PA,Philadelphia,39.9770677,-75.1240115,4.5
0x89c6b690cc71960d:0x32f37d36fa2cefca,El Provocon Restaurante,"El Provocon Restaurante, 6620 Castor Ave, Philadelphia, PA 19149",PA,Philadelphia,40.0427255,-75.0744989,3.7,0x89c6b690cc71960d:0x32f37d36fa2cefca,El Provocon Restaurante,"El Provocon Restaurante, 6620 Castor Ave, Philadelphia, PA 19149",PA,Philadelphia,40.0427255,-75.0744989,3.7
0x89c6c6087bc82649:0xe8cb78b974aa5829,Johnnie's,"Johnnie's, 2240 S 12th St, Philadelphia, PA 19148",PA,Philadelphia,39.9215563,-75.1667326,4.5,0x89c6c6087bc82649:0xe8cb78b974aa5829,Johnnie's,"Johnnie's, 2240 S 12th St, Philadelphia, PA 19148",PA,Philadelphia,39.9215563,-75.1667326,4.5
0x89c6b6682f3dd841:0x6382d97b7de80508,Happy Garden,"Happy Garden, 4710 Oxford Ave, Philadelphia, PA 19124",PA,Philadelphia,40.01718,-75.0840581,3.7,0x89c6b6682f3dd841:0x6382d97b7de80508,Happy Garden,"Happy Garden, 4710 Oxford Ave, Philadelphia, PA 19124",PA,Philadelphia,40.01718,-75.0840581,3.7
0x89c6c876f7191445:0xddc460ff834b8cad,Pizza Hut,"Pizza Hut, 901 W Girard Ave, Philadelphia, PA 19122",PA,Philadelphia,39.9714038,-75.1510213,3.2,0x89c6c876f7191445:0xddc460ff834b8cad,Pizza Hut,"Pizza Hut, 901 W Girard Ave, Philadelphia, PA 19122",PA,Philadelphia,39.9714038,-75.1510213,3.2
0x89c6b802c14a3299:0x5e4e21011563f78e,New China Kitchen,"New China Kitchen, 3521 N 17th St, Philadelphia, PA 19140",PA,Philadelphia,40.0075666,-75.1563062,3.2,0x89c6b802c14a3299:0x5e4e21011563f78e,New China Kitchen,"New China Kitchen, 3521 N 17th St, Philadelphia, PA 19140",PA,Philadelphia,40.0075666,-75.1563062,3.2
0x89c6c629b0100f79:0x343ad527ba2c979e,Panda Express,"Panda Express, 942 Market St, Philadelphia, PA 19107",PA,Philadelphia,39.9512118,-75.1566586,3.9,0x89c6c629b0100f79:0x343ad527ba2c979e,Panda Express,"Panda Express, 942 Market St, Philadelphia, PA 19107",PA,Philadelphia,39.9512118,-75.1566586,3.9
0x89c6b8d919f77da5:0x36779622598cadf9,New Ruby Chinese Restaurant,"New Ruby Chinese Restaurant, 7140 Ridge Ave, Philadelphia, PA 19128",PA,Philadelphia,40.0441803,-75.23209969999999,3.3,0x89c6b8d919f77da5:0x36779622598cadf9,New Ruby Chinese Restaurant,"New Ruby Chinese Restaurant, 7140 Ridge Ave, Philadelphia, PA 19128",PA,Philadelphia,40.0441803,-75.23209969999999,3.3
0x89c6c7cb404b578f:0xcefcd25a447e4eaa,Domino's Pizza,"Domino's Pizza, 401 N 21st St, Philadelphia, PA 19130",PA,Philadelphia,39.9622478,-75.1729739,3.1,0x89c6c7cb404b578f:0xcefcd25a447e4eaa,Domino's Pizza,"Domino's Pizza, 401 N 21st St, Philadelphia, PA 19130",PA,Philadelphia,39.9622478,-75.1729739,3.1
0x89c6c6fa58b4e415:0xd3f58568cb845795,Falafel Exotic Cuisine,"Falafel Exotic Cuisine, 4403 Chestnut St, Philadelphia, PA 19104",PA,Philadelphia,39.9567758,-75.2098692,4.4,0x89c6c6fa58b4e415:0xd3f58568cb845795,Falafel Exotic Cuisine,"Falafel Exotic Cuisine, 4403 Chestnut St, Philadelphia, PA 19104",PA,Philadelphia,39.9567758,-75.2098692,4.4
0x89c6c77b9af6e20d:0x8e1d1efe9780be81,New China Restaurant,"New China Restaurant, 3977 W Ford Rd, Philadelphia, PA 19131",PA,Philadelphia,39.99989,-75.20905499999999,3.2,0x89c6c77b9af6e20d:0x8e1d1efe9780be81,New China Restaurant,"New China Restaurant, 3977 W Ford Rd, Philadelphia, PA 19131",PA,Philadelphia,39.99989,-75.20905499999999,3.2
0x89c6b6a7fc7aa6e5:0x2a30b0446a15cfbe,Frank's Spaghetti House,"Frank's Spaghetti House, 7602 Castor Ave, Philadelphia, PA 19152",PA,Philadelphia,40.056184,-75.061858,4.0,0x89c6b6a7fc7aa6e5:0x2a30b0446a15cfbe,Frank's Spaghetti House,"Frank's Spaghetti House, 7602 Castor Ave, Philadelphia, PA 19152",PA,Philadelphia,40.056184,-75.061858,4.0
0x89c6b24b9d0dd16d:0xec6bc5205ce7dc98,Wacky Zaki's,"Wacky Zaki's, 10002 Verree Rd #04, Philadelphia, PA 19116",PA,Philadelphia,40.1055331,-75.0325411,4.0,0x89c6b24b9d0dd16d:0xec6bc5205ce7dc98,Wacky Zaki's,"Wacky Zaki's, 10002 Verree Rd #04, Philadelphia, PA 19116",PA,Philadelphia,40.1055331,-75.0325411,4.0
0x89c14d2838bf1d9b:0x35e137a92f61146c,Charleys Philly Steaks,"Charleys Philly Steaks, 1455 Franklin Mills Cir, Philadelphia, PA 19154",PA,Philadelphia,40.0844331,-74.9622351,4.1,0x89c14d2838bf1d9b:0x35e137a92f61146c,Charleys Philly Steaks,"Charleys Philly Steaks, 1455 Franklin Mills Cir, Philadelphia, PA 19154",PA,Philadelphia,40.0844331,-74.9622351,4.1
0x89c6b40fa016e1af:0x8c833a54d31be9d4,Chef's Deli Inc.,"Chef's Deli Inc., 2416 Rhawn St, Philadelphia, PA 19152",PA,Philadelphia,40.056973,-75.047915,4.0,0x89c6b40fa016e1af:0x8c833a54d31be9d4,Chef's Deli Inc.,"Chef's Deli Inc., 2416 Rhawn St, Philadelphia, PA 19152",PA,Philadelphia,40.056973,-75.047915,4.0
0x89c6c5e31804882d:0x3d9421cda48d78e9,Black Cat Tavern on 12th,"Black Cat Tavern on 12th, 2654 S 12th St, Philadelphia, PA 19148",PA,Philadelphia,39.916551,-75.16779389999999,4.8,0x89c6c5e31804882d:0x3d9421cda48d78e9,Black Cat Tavern on 12th,"Black Cat Tavern on 12th, 2654 S 12th St, Philadelphia, PA 19148",PA,Philadelphia,39.916551,-75.16779389999999,4.8
0x89c6c7b2761918e5:0x77e2f93ab257da5a,Casa Mexico,"Casa Mexico, 1134 S 9th St, Philadelphia, PA 19147",PA,Philadelphia,39.9354931,-75.1587449,4.7,0x89c6c7b2761918e5:0x77e2f93ab257da5a,Casa Mexico,"Casa Mexico, 1134 S 9th St, Philadelphia, PA 19147",PA,Philadelphia,39.9354931,-75.1587449,4.7
0x89c6c713a89318db:0xf236e85cbc83c667,La Llorona Cantina,"La Llorona Cantina, 1551 W Passyunk Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9250512,-75.1727574,4.6,0x89c6c713a89318db:0xf236e85cbc83c667,La Llorona Cantina,"La Llorona Cantina, 1551 W Passyunk Ave, Philadelphia, PA 19145",PA,Philadelphia,39.9250512,-75.1727574,4.6
0x89c6b6f553ce44ed:0x9357d26ecc5ad964,George's Famous Pizza,"George's Famous Pizza, 5355 Oxford Ave, Philadelphia, PA 19124",PA,Philadelphia,40.02976,-75.084919,4.2,0x89c6b6f553ce44ed:0x9357d26ecc5ad964,George's Famous Pizza,"George's Famous Pizza, 5355 Oxford Ave, Philadelphia, PA 19124",PA,Philadelphia,40.02976,-75.084919,4.2
0x89c6b68b34b40f49:0x3cb837ce1ab5d13f,Dunkin',"Dunkin', 5801 Oxford Ave, Philadelphia, PA 19149",PA,Philadelphia,40.0326698,-75.08446719999999,4.0,0x89c6b68b34b40f49:0x3cb837ce1ab5d13f,Dunkin',"Dunkin', 5801 Oxford Ave, Philadelphia, PA 19149",PA,Philadelphia,40.0326698,-75.08446719999999,4.0
