name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,state,url,city,id_sitio
짬뽕나라&명가맛집,"90638 California, La Mirada, La Mirada Blvd, 짬뽕나라&명가맛집",0x80dd2abe4c61f54f:0xd58b55f4e5c4f04c,,33.914885,-118.0115026,['Restaurant'],4.1,78,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2abe4c61f54f:0xd58b55f4e5c4f04c?authuser=-1&hl=en&gl=us,CA,41
Primo Burgers #14,"Primo Burgers #14, 8525 California City Blvd Ste E, California City, CA 93505",0x80c22dfc95bf7d97:0x95bf1e4b04fae0bd,,35.1262619,-117.9752979,['Fast food restaurant'],4.1,78,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c22dfc95bf7d97:0x95bf1e4b04fae0bd?authuser=-1&hl=en&gl=us,CA,42
Yummy Hawaiian BBQ,"California, Pittsburg, Atlantic Ave, Yummy Hawaiian BBQ邮政编码: 94565",0x808559b8b2d3b12d:0x5e4828eb48da84cf,,38.0074493,-121.8915918,['Self service restaurant'],4.3,75,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808559b8b2d3b12d:0x5e4828eb48da84cf?authuser=-1&hl=en&gl=us,CA,43
Giant New York Pizza,"Giant New York Pizza, 4 Euclid Ave, National City, CA 91950",0x80d9522b5f25b361:0x93f5ab92b4935ad6,"Strip-mall pizza joint serving from a menu of pies, pasta, sandwiches & calzones.",32.6895339,-117.0869913,"['Pizza restaurant', 'Delivery Restaurant']",4.3,72,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d9522b5f25b361:0x93f5ab92b4935ad6?authuser=-1&hl=en&gl=us,CA,44
Brown Donkatsu,"90621 California, Buena Park, Beach Blvd, Brown Donkatsu",0x80dd2b76c5871d4b:0xb15c5687e1f41483,,33.8820583,-117.9955444,['Restaurant'],4.3,68,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2b76c5871d4b:0xb15c5687e1f41483?authuser=-1&hl=en&gl=us,CA,45
New York Pizza Faktory,"New York Pizza Faktory, 13842 Newport Ave, Tustin, CA 92780",0x80dcdbe7e802e17f:0xd177c8b060ab7d33,,33.73952,-117.82009,"['Pizza delivery', 'Takeout Restaurant']",4.1,68,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcdbe7e802e17f:0xd177c8b060ab7d33?authuser=-1&hl=en&gl=us,CA,46
The Anchor Bar Club Restaurant,"The Anchor Bar Club Restaurant, 2524 E Florida Ave, Hemet, CA 92544",0x80db6f23eff6d3f9:0x263535ab98d61d36,,33.7480372,-116.9448366,"['Bar', 'Restaurant']",4.0,68,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6f23eff6d3f9:0x263535ab98d61d36?authuser=-1&hl=en&gl=us,CA,47
Frito-Lay Inc. - Northern California Warehouse,"Frito-Lay Inc. - Northern California Warehouse, 600 Garner Rd, Modesto, CA 95357",0x809055134d5b13e3:0xe63626ce45a380c2,,37.6313586,-120.9216327,['Food products supplier'],3.8,68,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809055134d5b13e3:0xe63626ce45a380c2?authuser=-1&hl=en&gl=us,CA,48
La Morenita Mexican Restaurant & Seafood,"La Morenita Mexican Restaurant & Seafood, 917 E Florida Ave, Hemet, CA 92543, United States",0x80db6f660ba66839:0x9304fae7a6aa54d9,,33.7473907,-116.962223,['Restaurant'],4.8,65,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6f660ba66839:0x9304fae7a6aa54d9?authuser=-1&hl=en&gl=kr,CA,49
Americas Best Value Inn & Suites,"Americas Best Value Inn & Suites, 800 W Florida Ave, Hemet, CA 92543",0x80db6f57329d7105:0xa31729cc6cf1a24d,"Straightforward hotel with an outdoor pool & large vehicle parking, plus free breakfast & WiFi.",33.747887899999995,-116.9793408,"['Hotel', 'Motel']",2.8,65,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6f57329d7105:0xa31729cc6cf1a24d?authuser=-1&hl=en&gl=us,CA,50
California Pines Lodge Restaurant,"California Pines Lodge Restaurant, 750 Shasta View Dr, Alturas, CA 96101",0x54cb85d68e205cfd:0xc90555995e51adef,,41.4062734,-120.6909791,['Restaurant'],4.5,64,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54cb85d68e205cfd:0xc90555995e51adef?authuser=-1&hl=en&gl=us,CA,51
UN1QUE TEA & BAR,"California, Hacienda Heights, S Hacienda Blvd, UN1QUE TEA & BAR邮政编码: 91745",0x80c2d5f8c0b01c57:0xa4f968b7b3666706,,33.9951496,-117.9667825,['Restaurant'],4.5,58,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d5f8c0b01c57:0xa4f968b7b3666706?authuser=-1&hl=en&gl=us,CA,52
凱悦軒,"California, Tustin, Park Ave, 凱悦軒邮政编码: 92782",0x80dcdc21e1791cd5:0xcc795a63be8baea9,,33.6979156,-117.8266414,['Restaurant'],4.1,58,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcdc21e1791cd5:0xcc795a63be8baea9?authuser=-1&hl=en&gl=us,CA,53
California Sushi & Teriyaki,"California Sushi & Teriyaki, 11879 Whittier Blvd, Whittier, CA 90601",0x80c2d3c458f0d519:0x66462d681b8a782c,,33.9804876,-118.0492792,"['Sushi restaurant', 'Asian restaurant', 'Japanese restaurant']",3.9,58,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d3c458f0d519:0x66462d681b8a782c?authuser=-1&hl=en&gl=us,CA,54
California Pines Property Owners Association,"California Pines Property Owners Association, 750 Shasta View Dr, Alturas, CA 96101",0x54cb90ac84ad4ed9:0xb3ddf0f8cfd3fd96,,41.4063148,-120.6909332,"['Lodge', 'Event venue', 'Hotel', 'Recreation', 'Restaurant or cafe', 'Room']",3.8,58,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54cb90ac84ad4ed9:0xb3ddf0f8cfd3fd96?authuser=-1&hl=en&gl=us,CA,55
Allbertos,"Allbertos, 9601 California City Blvd, California City, CA 93505",0x80c22d56f8b0e8c1:0x41eb434caf0c4caa,,35.1262085,-117.9568695,['Mexican restaurant'],3.8,56,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c22d56f8b0e8c1:0x41eb434caf0c4caa?authuser=-1&hl=en&gl=us,CA,56
Noodology壹碗粉 - San Gabriel,"California, San Gabriel, E Valley Blvd, Noodology壹碗粉 - San Gabriel邮政编码: 91776",0x80c2dabc1e300001:0x1ffbf314bc35478a,,34.0796807,-118.0934797,"['Chinese restaurant', 'Chinese noodle restaurant', 'Chinese takeaway', 'Restaurant']",4.1,53,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2dabc1e300001:0x1ffbf314bc35478a?authuser=-1&hl=en&gl=us,CA,57
California Thai Cuisine,"California Thai Cuisine, 28200 CA-189, Lake Arrowhead, CA 92352",0x80c357cec119f4b3:0xe20e47ee53958621,,34.2519111,-117.1894278,"['Thai restaurant', 'Asian restaurant', 'Southeast Asian restaurant']",3.1,53,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c357cec119f4b3:0xe20e47ee53958621?authuser=-1&hl=en&gl=us,CA,58
Paesano's New York Pizza,"Paesano's New York Pizza, 5440 Orangethorpe Ave, La Palma, CA 90623",0x80dd2c690b08dee3:0x31cd9dbdccf40f26,,33.858138,-118.038806,"['Pizza restaurant', 'Italian restaurant']",4.2,52,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2c690b08dee3:0x31cd9dbdccf40f26?authuser=-1&hl=en&gl=us,CA,59
Sciabica's California Olive Oil,"Sciabica's California Olive Oil, 2150 Yosemite Blvd, Modesto, CA 95354",0x80905459393ce671:0x8577ad2176025e51,,37.6373443,-120.9578323,"['Olive oil manufacturer', 'Food producer']",5.0,48,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80905459393ce671:0x8577ad2176025e51?authuser=-1&hl=en&gl=us,CA,60
California Hot Pot,"California Hot Pot, 8150 Garvey Ave #117c, Rosemead, CA 91770",0x80c2d00b0ec3d19d:0xffba8d361ea292ea,,34.060029799999995,-118.0917398,"['Hot pot restaurant', 'Chinese restaurant', 'Shabu-shabu restaurant', 'Taiwanese restaurant']",4.6,48,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d00b0ec3d19d:0xffba8d361ea292ea?authuser=-1&hl=en&gl=us,CA,61
Silver Saddle Resort,"Silver Saddle Resort, 20754 Aristotle Dr, California City, CA 93505",0x80c3d748553a6ce7:0x3557f228d7adfc3c,,35.216055,-117.757982,['Resort hotel'],4.5,48,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c3d748553a6ce7:0x3557f228d7adfc3c?authuser=-1&hl=en&gl=us,CA,62
Sofia's California Cuisine,"Sofia's California Cuisine, 1028 N St, Sanger, CA 93657",0x8094f9001f9722d5:0x9769ecffa4760d90,,36.701427,-119.5558982,['Restaurant'],4.4,48,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8094f9001f9722d5:0x9769ecffa4760d90?authuser=-1&hl=en&gl=us,CA,63
"Andale Restaurant Bar, Bonita California","Andale Restaurant Bar, Bonita California, 4076 Bonita Rd, Bonita, CA 91902",0x80d94ff0e45930fd:0x644ac3ffe0fa6a29,,32.6586426,-117.0386532,['Restaurant'],3.9,48,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d94ff0e45930fd:0x644ac3ffe0fa6a29?authuser=-1&hl=en&gl=us,CA,64
关东大院,"California, Monterey Park, W Garvey Ave, 关东大院邮政编码: 91754",0x80c2c576f7521715:0xcf068f4eac474e27,,34.0626494,-118.1314463,['Country food restaurant'],3.3,48,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c576f7521715:0xcf068f4eac474e27?authuser=-1&hl=en&gl=us,CA,65
Los Cabos Seafood Brawley California,"Los Cabos Seafood Brawley California, 132 S Plaza St, Brawley, CA 92227",0x80d75bad76dd71e5:0x6c7c8683ad48cc81,,32.9780883,-115.533966,['Seafood restaurant'],3.8,46,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d75bad76dd71e5:0x6c7c8683ad48cc81?authuser=-1&hl=en&gl=us,CA,66
Greedy Cat,"California, Alhambra, W Main St, Greedy Cat邮政编码: 91801",0x80c2c5c16951c0a3:0x8dece7afd29700f8,,34.0937719,-118.1303606,"['Mandarin restaurant', 'Bar', 'Restaurant', 'Seafood restaurant']",3.9,44,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c5c16951c0a3:0x8dece7afd29700f8?authuser=-1&hl=en&gl=us,CA,67
The Club & Guest House At UC Santa Barbara,"The Club & Guest House At UC Santa Barbara, University of California, Santa Barbara, Building 581, off, Ocean Rd, Santa Barbara, CA 93106",0x80e93f6fc8ef0b31:0x27b842077e860ed4,,34.411925,-119.8515167,['Fine dining restaurant'],4.8,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e93f6fc8ef0b31:0x27b842077e860ed4?authuser=-1&hl=en&gl=us,CA,68
Meños Burgers,"Meños Burgers, 1200 W Florida Ave, Hemet, CA 92543",0x80db6f564700e21b:0x12ed2a8cdb97fc36,,33.748180399999995,-116.9836022,['Hamburger restaurant'],4.7,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6f564700e21b:0x12ed2a8cdb97fc36?authuser=-1&hl=en&gl=us,CA,69
Kenzo Estate,"〒94558 California, Napa, Wild Horse Valley Rd, Kenzo Estate",0x808504e642bfdd55:0xb65343792c01a8f9,,38.3407442,-122.2014814,['Restaurant'],4.7,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808504e642bfdd55:0xb65343792c01a8f9?authuser=-1&hl=en&gl=us,CA,70
California Pita Grill,"California Pita Grill, 8340 La Palma Ave Unit R, Buena Park, CA 90620",0x80dd2b1f3f965b37:0xa195accfa6a403f,,33.8440764,-117.9903824,"['Restaurant', 'Fast food restaurant', 'Health food restaurant', 'Mediterranean restaurant', 'Middle Eastern restaurant']",4.5,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2b1f3f965b37:0xa195accfa6a403f?authuser=-1&hl=en&gl=us,CA,71
California Tacos,"California Tacos, 143 N L St, Dinuba, CA 93618",0x80951f0e6c001121:0xe6f05ea8483bc5f9,,36.5410265,-119.3909177,['Mexican restaurant'],4.5,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80951f0e6c001121:0xe6f05ea8483bc5f9?authuser=-1&hl=en&gl=us,CA,72
凯越轩,"California, Tustin, Park Ave, 凯越轩邮政编码: 92782",0x80dcdc21e3e3111b:0x7b9b91f925ae98e9,,33.6978334,-117.8264118,['Chinese restaurant'],4.5,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcdc21e3e3111b:0x7b9b91f925ae98e9?authuser=-1&hl=en&gl=us,CA,73
California Taco Shop Rosedale,"California Taco Shop Rosedale, 10331 Rosedale Hwy, Bakersfield, CA 93312",0x80ea431499f010a7:0xa3150fc3375969a0,,35.383222,-119.1168873,['Mexican restaurant'],4.5,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ea431499f010a7:0xa3150fc3375969a0?authuser=-1&hl=en&gl=us,CA,74
Dawg House Deli & Café,"Dawg House Deli & Café, 2281 California St, Sutter, CA 95982",0x8084a9bb7bea04fb:0x7175ea7fc1dc44d7,,39.161215,-121.748643,"['Hamburger restaurant', 'Coffee shop', 'Restaurant']",4.4,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8084a9bb7bea04fb:0x7175ea7fc1dc44d7?authuser=-1&hl=en&gl=us,CA,75
조폭 떡볶이,"90621 California, Buena Park, Commonwealth Ave, 조폭 떡볶이",0x80dd2bb9f0ff63bd:0x8debb40cc1a1ad4c,,33.8694181,-117.9843205,['Korean restaurant'],4.1,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2bb9f0ff63bd:0x8debb40cc1a1ad4c?authuser=-1&hl=en&gl=us,CA,76
Bionicos Y Jugos Guadalajara,"Bionicos Y Jugos Guadalajara, 4000 E Florida Ave, Hemet, CA 92544",0x80db6edd770a7a87:0xc8b3b23b2475bfe4,,33.7479521,-116.929125,"['Juice shop', 'Mexican restaurant']",4.0,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6edd770a7a87:0xc8b3b23b2475bfe4?authuser=-1&hl=en&gl=us,CA,77
Five Buck's Pizza,"Five Buck's Pizza, 1690 W Florida Ave, Hemet, CA 92543",0x80db65f92188fc6f:0x18c706542075eda4,"Value priced pizzeria producing specialty pies, calzones & wings in basic counter-serve environs.",33.7480556,-116.9886111,['Pizza restaurant'],3.8,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db65f92188fc6f:0x18c706542075eda4?authuser=-1&hl=en&gl=us,CA,78
T&R Taste of Texas BBQ,"T&R Taste of Texas BBQ, 1310 Howe Ave #D, Sacramento, CA 95825",0x809adb7e409310c9:0xdf9452f139ebcc63,,38.5895356,-121.4149969,['Restaurant'],3.7,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809adb7e409310c9:0xdf9452f139ebcc63?authuser=-1&hl=en&gl=us,CA,79
FreshPoint Central California,"FreshPoint Central California, 5900 N Golden State Blvd, Turlock, CA 95382",0x8091aa0904f69f6f:0x7daf10b9b2913574,,37.5466651,-120.8989791,"['Produce wholesaler', 'Dairy supplier', 'Delivery service', 'Distribution service', 'Food and beverage consultant', 'Food products supplier', 'Fruit and vegetable processing', 'Fruit and vegetable store', 'Fruit and vegetable wholesaler', 'Warehouse']",3.6,38,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8091aa0904f69f6f:0x7daf10b9b2913574?authuser=-1&hl=en&gl=us,CA,80
Pho House,"Pho House, 3675 W Florida Ave, Hemet, CA 92545",0x80db6580b21794db:0x13f93cdf47e1510b,,33.74602,-117.010997,['Vietnamese restaurant'],4.7,36,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6580b21794db:0x13f93cdf47e1510b?authuser=-1&hl=en&gl=us,CA,81
Mike's New York Pizzeria,"Mike's New York Pizzeria, 5035 W Slauson Ave, Los Angeles, CA 90056",0x80c2b7664fc55555:0xecb131aa6e75c541,,33.9880364,-118.3660547,['Pizza restaurant'],4.7,36,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b7664fc55555:0xecb131aa6e75c541?authuser=-1&hl=en&gl=us,CA,82
Chois Teriyaki & 짬뽕나라,"90638 California, La Mirada, La Mirada Blvd, Chois Teriyaki & 짬뽕나라",0x80dd2bcc39c74dfd:0xc2371c9e8a4ca3de,,33.9148545,-118.0116156,['Restaurant'],4.3,36,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2bcc39c74dfd:0xc2371c9e8a4ca3de?authuser=-1&hl=en&gl=us,CA,83
California Natural Products,"California Natural Products, 1250 E Lathrop Rd, Lathrop, CA 95330",0x80901548bda053ab:0x5016ed9b61d2cf52,,37.8254761,-121.2725848,"['Food products supplier', 'Grocery store']",3.8,36,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80901548bda053ab:0x5016ed9b61d2cf52?authuser=-1&hl=en&gl=us,CA,84
California Cafe,"California Cafe, 50 University Ave #260, Los Gatos, CA 95030",0x808e35faceceb245:0xedaee080b05f6143,"Charming hangout offers an array of California-inspired dishes, plus wine flights & happy hour.",37.223101,-121.981255,"['Bar & grill', 'American restaurant', 'Bar']",4.1,34,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e35faceceb245:0xedaee080b05f6143?authuser=-1&hl=en&gl=us,CA,85
The Cactus Club in Palm Desert,"The Cactus Club in Palm Desert, 77-200 California Dr, Palm Desert, CA 92211",0x80daf95197c3b979:0xeb6a887cfccf8e1d,,33.7361419,-116.3188748,['Restaurant'],4.4,33,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80daf95197c3b979:0xeb6a887cfccf8e1d?authuser=-1&hl=en&gl=us,CA,86
山西百年面道,"California, Rosemead, E Valley Blvd, 山西百年面道邮政编码: 91770",0x80c2dbbdc449a96b:0xa78478cef4e1a91f,,34.079403,-118.0833248,['Restaurant'],4.3,33,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2dbbdc449a96b:0xa78478cef4e1a91f?authuser=-1&hl=en&gl=us,CA,87
唐宫,"California, Monterey Park, 唐宫邮政编码: 91754",0x80c2c5d878c95a63:0xfc9c5aceb10a90c2,,34.0629169,-118.134844,['Restaurant'],3.6,33,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c5d878c95a63:0xfc9c5aceb10a90c2?authuser=-1&hl=en&gl=us,CA,88
Treehouse California Almonds,"Treehouse California Almonds, 6914 Rd 160, Earlimart, CA 93219",0x80eae7c610248b25:0xe91a1d29e664e740,,35.914724199999995,-119.2142567,"['Food products supplier', 'Food processing company', 'Manufacturer', 'Produce wholesaler']",3.9,31,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80eae7c610248b25:0xe91a1d29e664e740?authuser=-1&hl=en&gl=us,CA,89
Element Shaved Ice,"Element Shaved Ice, 12120 California St, Yucaipa, CA 92399",0x80db514700661c5f:0x8439250256aa8cf,,34.0334811,-117.0389742,['Restaurant'],4.9,28,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db514700661c5f:0x8439250256aa8cf?authuser=-1&hl=en&gl=us,CA,90
@ Baja Tacos,"@ Baja Tacos, 2437 W Florida Ave, Hemet, CA 92545",0x80db65e34d8b5731:0xf1ab34adae1f391e,"Local branch of a casual, family-owned Mexican chain serving fish tacos & other Baja-style dishes.",33.7466667,-116.9975,"['Mexican restaurant', 'Latin American restaurant']",4.4,28,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db65e34d8b5731:0xf1ab34adae1f391e?authuser=-1&hl=en&gl=us,CA,91
Bouquet Restaurant,"Bouquet Restaurant, 35001 Rancho California Rd, Temecula, CA 92591",0x80db791ea5287679:0xdaacedc47b8b98f2,,33.5355238,-117.0512412,['Fine dining restaurant'],4.3,28,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db791ea5287679:0xdaacedc47b8b98f2?authuser=-1&hl=en&gl=us,CA,92
炭香村,"〒91748 California, Rowland Heights, Colima Rd, 炭香村",0x80c32af6815467e5:0x2c68b44b22cc06b9,,33.9870301,-117.8949197,['Restaurant'],4.1,28,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32af6815467e5:0x2c68b44b22cc06b9?authuser=-1&hl=en&gl=us,CA,93
Tuolumne Meadows Grill,"Tuolumne Meadows Grill, California 95389",0x809659c6f5e81365:0xe05eca06739c0cac,,37.8743175,-119.3568893,"['Grill', 'Restaurant']",4.1,28,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809659c6f5e81365:0xe05eca06739c0cac?authuser=-1&hl=en&gl=us,CA,94
Route 1 California Grill,"Route 1 California Grill, 841 Main St, Cambria, CA 93428",0x80ed31c96ee9b227:0x3340d121bb10f2b7,,35.5665005,-121.0985958,"['Restaurant', 'Barbecue restaurant']",3.6,28,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ed31c96ee9b227:0x3340d121bb10f2b7?authuser=-1&hl=en&gl=us,CA,95
一条龙,"〒91754 California, Monterey Park, N Garfield Ave, 一条龙",0x80c2c550bd3a06cb:0xca398d1c8a4a0224,,34.0632021,-118.1234222,['Restaurant'],3.5,28,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c550bd3a06cb:0xca398d1c8a4a0224?authuser=-1&hl=en&gl=us,CA,96
Fox & Fiddle California,"Fox & Fiddle California, 71800 Rancho Mirage Ln STE 101, Rancho Mirage, CA 92270",0x80dafdf2f4255553:0xb4bc130e059fa6fc,"A diverse pub grub menu is served in a quirky, yet stylish, setting with live music & sports on TV.",33.740274,-116.410096,"['Gastropub', 'Pub', 'Restaurant']",4.0,27,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dafdf2f4255553:0xb4bc130e059fa6fc?authuser=-1&hl=en&gl=us,CA,97
California Pizza,"California Pizza, 9663 Folsom Blvd, Sacramento, CA 95827",0x809adcbc36c12055:0xe12e7763f2b4cba1,,38.5721231,-121.3381241,['Pizza restaurant'],4.1,26,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809adcbc36c12055:0xe12e7763f2b4cba1?authuser=-1&hl=en&gl=us,CA,98
Submarina California Subs,"Submarina California Subs, 5373 Katella Ave # C, Los Alamitos, CA 90720",0x80dd2ec30bad5cd3:0xabf5a987d79481b3,Chain branch serving diverse subs made with fresh-baked breads & California ingredients.,33.8033668,-118.0401872,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']",4.5,25,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2ec30bad5cd3:0xabf5a987d79481b3?authuser=-1&hl=en&gl=us,CA,99
Me + Crepe,"California, Rowland Heights, Nogales St, Me + Crepe邮政编码: 91748",0x80c32b1ff9329993:0xa190dc1535b4ca0e,,33.988556599999995,-117.8888155,['Self service restaurant'],3.6,24,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32b1ff9329993:0xa190dc1535b4ca0e?authuser=-1&hl=en&gl=us,CA,100
The Healthy Hub,"The Healthy Hub, 3212 W Florida Ave, Hemet, CA 92545",0x80db6f24aa66d7fb:0x13ce1eb5435e946d,,33.7484645,-117.0060049,"['Weight loss service', 'Health consultant', 'Health food store', 'Vitamin & supplements store']",4.9,18,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6f24aa66d7fb:0x13ce1eb5435e946d?authuser=-1&hl=en&gl=us,CA,101
Tomato korean restaurant,"90640 California, Montebello, S Greenwood Ave, Tomato korean restaurant",0x80c2cf18f3ae178b:0x43090835861fc6f2,,33.9899814,-118.1219567,['Korean restaurant'],4.9,18,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cf18f3ae178b:0x43090835861fc6f2?authuser=-1&hl=en&gl=us,CA,102
Romeo's Kitchen|California|Best Indian Food Truck and Catering,"Romeo's Kitchen|California|Best Indian Food Truck and Catering, 850 Stillwater Rd, West Sacramento, CA 95605",0x809ad174eee7462b:0x5aab273e0062a6f1,,38.589017,-121.560524,['Catering food and drink supplier'],4.8,18,CA,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ad174eee7462b:0x5aab273e0062a6f1?authuser=-1&hl=en&gl=us,CA,103
